date,amount,unit_price,clientId,productId,family,productName,cartId
2022-6,7,10,9,3,Rangement et organisation,Boîte à thé,2464
2022-6,9,5,9,6,Pâtisserie,Pinceau à pâtisserie,2464
2022-6,2,7,9,10,Linge de cuisine,Gant de cuisine,2464
2022-6,10,20,9,5,Cuisson,Plat de cuisson,2464
2022-6,2,40,9,5,Cuisson,Grill,2464
2022-6,9,3,9,1,Ustensiles de base,Fouet,2464
2022-6,8,40,9,5,Cuisson,Grill,2464
2022-10,5,30,29,5,Cuisson,Poêle,2465
2022-10,3,8,29,8,Mesure et minuterie,Thermomètre de cuisine,2465
2022-10,9,4,29,1,Ustensiles de base,Cuillère en bois,2465
2022-10,8,20,29,9,Bar et vin,Décanteur,2465
2022-10,7,7,29,8,Mesure et minuterie,Minuteur,2465
2022-6,2,10,93,6,Pâtisserie,Rouleau à pâtisserie,2466
2022-6,5,20,93,9,Bar et vin,Décanteur,2466
2022-6,7,5,93,4,Vaisselle,Bol,2466
2022-6,7,10,93,1,Ustensiles de base,Presse-ail,2466
2022-6,1,12,93,6,Pâtisserie,Plaque à biscuits,2466
2022-6,1,15,93,6,Pâtisserie,Moule à gâteau,2466
2022-6,2,5,93,6,Pâtisserie,Pinceau à pâtisserie,2466
2022-4,4,10,37,3,Rangement et organisation,Porte-ustensiles,2467
2022-4,6,5,37,6,Pâtisserie,Pinceau à pâtisserie,2467
2022-4,6,7,37,8,Mesure et minuterie,Minuteur,2467
2022-4,3,3,37,8,Mesure et minuterie,Cuillère à mesurer,2467
2022-1,7,25,86,5,Cuisson,Casserole,2468
2022-1,8,20,86,6,Pâtisserie,Fouet électrique,2468
2022-1,8,20,86,7,Couteaux et planches à découper,Couteau à pain,2468
2022-1,7,5,86,8,Mesure et minuterie,Tasse à mesurer,2468
2022-5,9,8,104,4,Vaisselle,Assiette,2469
2022-5,2,30,104,2,Appareils électroménagers,Bouilloire,2469
2022-5,9,30,104,2,Appareils électroménagers,Bouilloire,2469
2022-5,1,10,104,3,Rangement et organisation,Porte-ustensiles,2469
2022-3,3,3,104,4,Vaisselle,Verre,2470
2022-3,6,20,104,5,Cuisson,Plat de cuisson,2470
2022-3,1,15,104,3,Rangement et organisation,Boîte à pain,2470
2022-3,6,5,104,8,Mesure et minuterie,Tasse à mesurer,2470
2022-3,8,6,104,1,Ustensiles de base,Pince de cuisine,2470
2022-2,10,6,94,10,Linge de cuisine,Manique,2471
2022-2,3,3,94,1,Ustensiles de base,Fouet,2471
2022-2,4,15,94,6,Pâtisserie,Moule à gâteau,2471
2022-2,10,35,94,5,Cuisson,Marmite,2471
2022-2,4,6,94,10,Linge de cuisine,Manique,2471
2022-2,3,12,94,9,Bar et vin,Tire-bouchon,2471
2022-2,4,20,94,5,Cuisson,Plat de cuisson,2471
2022-11,4,4,80,1,Ustensiles de base,Cuillère en bois,2472
2022-11,7,50,80,2,Appareils électroménagers,Robot culinaire,2472
2022-11,5,10,80,3,Rangement et organisation,Porte-ustensiles,2472
2022-11,9,15,80,3,Rangement et organisation,Boîte à pain,2472
2022-11,1,10,80,6,Pâtisserie,Rouleau à pâtisserie,2472
2022-11,9,25,80,7,Couteaux et planches à découper,Couteau de chef,2472
2022-11,4,20,80,7,Couteaux et planches à découper,Couteau à pain,2472
2022-8,3,40,81,2,Appareils électroménagers,Mixeur,2473
2022-8,6,4,81,4,Vaisselle,Tasse,2473
2022-8,6,20,81,7,Couteaux et planches à découper,Couteau à pain,2473
2022-8,5,50,81,2,Appareils électroménagers,Robot culinaire,2473
2022-8,1,15,81,6,Pâtisserie,Moule à gâteau,2473
2022-8,9,5,81,10,Linge de cuisine,Torchon,2473
2022-8,5,5,81,10,Linge de cuisine,Torchon,2473
2022-8,8,4,81,4,Vaisselle,Tasse,2473
2022-12,7,25,89,5,Cuisson,Casserole,2474
2022-12,9,12,89,9,Bar et vin,Tire-bouchon,2474
2022-12,7,40,89,2,Appareils électroménagers,Mixeur,2474
2022-4,9,10,98,9,Bar et vin,Ouvre-bouteille,2475
2022-4,4,45,98,2,Appareils électroménagers,Machine à café,2475
2022-4,9,40,98,2,Appareils électroménagers,Mixeur,2475
2022-4,2,8,98,4,Vaisselle,Assiette,2475
2022-4,3,6,98,1,Ustensiles de base,Pince de cuisine,2475
2022-8,2,15,16,6,Pâtisserie,Moule à gâteau,2476
2022-8,7,6,16,1,Ustensiles de base,Pince de cuisine,2476
2022-8,10,25,16,7,Couteaux et planches à découper,Couteau de chef,2476
2022-8,9,6,16,10,Linge de cuisine,Manique,2476
2022-8,8,18,16,7,Couteaux et planches à découper,Planche à découper en bois,2476
2022-4,2,5,31,10,Linge de cuisine,Torchon,2477
2022-8,6,40,40,5,Cuisson,Grill,2478
2022-1,7,3,67,4,Vaisselle,Verre,2479
2022-1,7,20,67,9,Bar et vin,Décanteur,2479
2022-1,1,40,67,5,Cuisson,Grill,2479
2022-1,4,10,67,10,Linge de cuisine,Tablier,2479
2022-1,5,15,67,3,Rangement et organisation,Boîte à pain,2479
2022-8,8,6,9,1,Ustensiles de base,Pince de cuisine,2480
2022-8,9,20,9,7,Couteaux et planches à découper,Couteau à pain,2480
2022-8,7,15,9,3,Rangement et organisation,Boîte à pain,2480
2022-8,8,10,9,3,Rangement et organisation,Porte-ustensiles,2480
2022-8,5,25,9,2,Appareils électroménagers,Grille-pain,2480
2022-8,1,10,9,3,Rangement et organisation,Boîte à thé,2480
2022-7,5,12,8,6,Pâtisserie,Plaque à biscuits,2481
2022-7,3,8,8,9,Bar et vin,Verre à vin,2481
2022-7,6,5,8,8,Mesure et minuterie,Tasse à mesurer,2481
2022-7,8,15,8,7,Couteaux et planches à découper,Couteau d'office,2481
2022-7,6,20,8,6,Pâtisserie,Fouet électrique,2481
2022-7,1,12,8,9,Bar et vin,Tire-bouchon,2481
2022-8,10,10,37,6,Pâtisserie,Rouleau à pâtisserie,2482
2022-8,7,3,37,4,Vaisselle,Verre,2482
2022-8,1,25,37,5,Cuisson,Casserole,2482
2022-8,10,5,37,8,Mesure et minuterie,Tasse à mesurer,2482
2022-8,10,10,37,3,Rangement et organisation,Porte-ustensiles,2482
2022-8,10,18,37,7,Couteaux et planches à découper,Planche à découper en bois,2482
2022-8,10,20,37,6,Pâtisserie,Fouet électrique,2482
2022-2,5,20,79,7,Couteaux et planches à découper,Couteau à pain,2483
2022-2,10,15,79,6,Pâtisserie,Moule à gâteau,2483
2022-2,10,10,79,10,Linge de cuisine,Tablier,2483
2022-2,2,2,79,4,Vaisselle,Sous-verre,2483
2022-2,6,30,79,5,Cuisson,Poêle,2483
2022-2,1,15,79,3,Rangement et organisation,Boîte à pain,2483
2022-2,6,25,79,7,Couteaux et planches à découper,Couteau de chef,2483
2022-2,9,15,79,7,Couteaux et planches à découper,Couteau d'office,2483
2022-1,2,50,101,2,Appareils électroménagers,Robot culinaire,2484
2022-7,2,18,7,7,Couteaux et planches à découper,Planche à découper en bois,2485
2022-7,7,7,7,8,Mesure et minuterie,Minuteur,2485
2022-7,8,10,7,6,Pâtisserie,Rouleau à pâtisserie,2485
2022-7,6,6,7,1,Ustensiles de base,Pince de cuisine,2485
2022-7,4,5,7,1,Ustensiles de base,Spatule,2485
2022-3,9,5,58,6,Pâtisserie,Pinceau à pâtisserie,2486
2022-3,4,5,58,6,Pâtisserie,Pinceau à pâtisserie,2486
2022-3,2,40,58,2,Appareils électroménagers,Mixeur,2486
2022-12,5,5,103,1,Ustensiles de base,Spatule,2487
2022-12,1,18,103,7,Couteaux et planches à découper,Planche à découper en bois,2487
2022-12,4,20,103,3,Rangement et organisation,Rack à épices,2487
2022-12,10,12,103,6,Pâtisserie,Plaque à biscuits,2487
2022-12,9,8,103,8,Mesure et minuterie,Thermomètre de cuisine,2487
2022-12,3,8,103,8,Mesure et minuterie,Thermomètre de cuisine,2487
2022-12,9,20,103,5,Cuisson,Plat de cuisson,2487
2022-8,9,4,89,1,Ustensiles de base,Cuillère en bois,2488
2022-8,3,45,89,2,Appareils électroménagers,Machine à café,2488
2022-8,6,5,89,4,Vaisselle,Bol,2488
2022-8,8,30,89,5,Cuisson,Poêle,2488
2022-8,9,20,89,9,Bar et vin,Décanteur,2488
2022-8,8,10,89,3,Rangement et organisation,Porte-ustensiles,2488
2022-8,2,10,89,10,Linge de cuisine,Tablier,2488
2022-4,7,6,99,10,Linge de cuisine,Manique,2489
2022-9,5,40,28,5,Cuisson,Grill,2490
2022-2,10,10,81,7,Couteaux et planches à découper,Planche à découper en plastique,2491
2022-2,9,10,81,1,Ustensiles de base,Presse-ail,2491
2022-8,10,7,20,8,Mesure et minuterie,Minuteur,2492
2022-8,2,4,20,10,Linge de cuisine,Serviette de table,2492
2022-10,1,4,60,1,Ustensiles de base,Cuillère en bois,2493
2022-10,9,3,60,4,Vaisselle,Verre,2493
2022-10,1,12,60,6,Pâtisserie,Plaque à biscuits,2493
2022-10,4,8,60,9,Bar et vin,Verre à vin,2493
2022-10,5,35,60,5,Cuisson,Marmite,2493
2022-10,6,4,60,10,Linge de cuisine,Serviette de table,2493
2022-2,6,12,44,9,Bar et vin,Tire-bouchon,2494
2022-2,8,40,44,5,Cuisson,Grill,2494
2022-2,2,10,44,7,Couteaux et planches à découper,Planche à découper en plastique,2494
2022-2,10,6,44,10,Linge de cuisine,Manique,2494
2022-2,4,3,44,4,Vaisselle,Verre,2494
2022-2,8,8,44,9,Bar et vin,Verre à vin,2494
2022-6,9,20,12,8,Mesure et minuterie,Balance de cuisine,2495
2022-6,8,2,12,4,Vaisselle,Sous-verre,2495
2022-6,9,20,12,5,Cuisson,Plat de cuisson,2495
2022-6,3,5,12,4,Vaisselle,Bol,2495
2022-6,1,12,12,9,Bar et vin,Tire-bouchon,2495
2022-6,2,7,12,8,Mesure et minuterie,Minuteur,2495
2022-6,8,10,12,9,Bar et vin,Ouvre-bouteille,2495
2022-12,1,3,85,8,Mesure et minuterie,Cuillère à mesurer,2496
2022-12,4,10,85,10,Linge de cuisine,Tablier,2496
2022-12,7,5,85,1,Ustensiles de base,Spatule,2496
2022-12,8,4,85,10,Linge de cuisine,Serviette de table,2496
2022-12,3,10,85,10,Linge de cuisine,Tablier,2496
2022-12,6,15,85,3,Rangement et organisation,Boîte à pain,2496
2022-12,5,8,85,8,Mesure et minuterie,Thermomètre de cuisine,2496
2022-10,4,20,26,5,Cuisson,Plat de cuisson,2497
2022-10,5,8,26,9,Bar et vin,Verre à vin,2497
2022-10,1,3,26,1,Ustensiles de base,Fouet,2497
2022-10,5,5,26,4,Vaisselle,Bol,2497
2022-10,9,40,26,5,Cuisson,Grill,2497
2022-10,6,5,26,6,Pâtisserie,Pinceau à pâtisserie,2497
2022-10,5,6,26,10,Linge de cuisine,Manique,2497
2022-10,8,20,26,5,Cuisson,Plat de cuisson,2497
2022-3,4,25,38,7,Couteaux et planches à découper,Couteau de chef,2498
2022-3,8,45,38,2,Appareils électroménagers,Machine à café,2498
2022-3,5,4,38,1,Ustensiles de base,Cuillère en bois,2498
2022-3,1,6,38,10,Linge de cuisine,Manique,2498
2022-3,2,7,38,8,Mesure et minuterie,Minuteur,2498
2022-5,1,7,60,8,Mesure et minuterie,Minuteur,2499
2022-5,3,10,60,6,Pâtisserie,Rouleau à pâtisserie,2499
2022-5,4,15,60,9,Bar et vin,Seau à glace,2499
2022-5,6,35,60,5,Cuisson,Marmite,2499
2022-5,3,8,60,4,Vaisselle,Assiette,2499
2022-6,7,10,1,6,Pâtisserie,Rouleau à pâtisserie,2500
2022-6,8,40,1,5,Cuisson,Grill,2500
2022-6,6,5,1,1,Ustensiles de base,Spatule,2500
2022-6,7,4,88,10,Linge de cuisine,Serviette de table,2501
2022-6,7,10,88,9,Bar et vin,Ouvre-bouteille,2501
2022-6,5,5,88,1,Ustensiles de base,Spatule,2501
2022-6,8,7,88,8,Mesure et minuterie,Minuteur,2501
2022-6,6,3,88,8,Mesure et minuterie,Cuillère à mesurer,2501
2022-6,2,10,67,3,Rangement et organisation,Boîte à thé,2502
2022-6,4,20,67,9,Bar et vin,Décanteur,2502
2022-6,8,10,67,3,Rangement et organisation,Porte-ustensiles,2502
2022-6,10,8,67,8,Mesure et minuterie,Thermomètre de cuisine,2502
2022-6,1,12,67,9,Bar et vin,Tire-bouchon,2502
2022-7,9,3,75,8,Mesure et minuterie,Cuillère à mesurer,2503
2022-7,5,15,75,7,Couteaux et planches à découper,Couteau d'office,2503
2022-5,4,5,13,6,Pâtisserie,Pinceau à pâtisserie,2504
2022-5,10,50,13,2,Appareils électroménagers,Robot culinaire,2504
2022-5,2,4,13,10,Linge de cuisine,Serviette de table,2504
2022-5,9,7,13,10,Linge de cuisine,Gant de cuisine,2504
2022-7,6,5,44,1,Ustensiles de base,Spatule,2505
2022-7,6,3,44,8,Mesure et minuterie,Cuillère à mesurer,2505
2022-7,1,4,44,10,Linge de cuisine,Serviette de table,2505
2022-7,3,3,44,8,Mesure et minuterie,Cuillère à mesurer,2505
2022-7,1,10,44,6,Pâtisserie,Rouleau à pâtisserie,2505
2022-6,6,5,81,6,Pâtisserie,Pinceau à pâtisserie,2506
2022-6,3,12,81,3,Rangement et organisation,Pot à couverts,2506
2022-6,7,20,81,7,Couteaux et planches à découper,Couteau à pain,2506
2022-6,4,30,81,2,Appareils électroménagers,Bouilloire,2506
2022-6,6,25,81,2,Appareils électroménagers,Grille-pain,2506
2022-6,10,3,81,1,Ustensiles de base,Fouet,2506
2022-11,1,10,69,6,Pâtisserie,Rouleau à pâtisserie,2507
2022-11,3,35,69,5,Cuisson,Marmite,2507
2022-3,2,15,13,9,Bar et vin,Seau à glace,2508
2022-3,3,15,13,9,Bar et vin,Seau à glace,2508
2022-3,9,7,13,10,Linge de cuisine,Gant de cuisine,2508
2022-3,2,10,13,3,Rangement et organisation,Boîte à thé,2508
2022-12,4,10,18,10,Linge de cuisine,Tablier,2509
2022-12,1,20,18,8,Mesure et minuterie,Balance de cuisine,2509
2022-12,8,6,18,10,Linge de cuisine,Manique,2509
2022-11,1,40,99,2,Appareils électroménagers,Mixeur,2510
2022-11,4,8,99,9,Bar et vin,Verre à vin,2510
2022-11,1,10,99,6,Pâtisserie,Rouleau à pâtisserie,2510
2022-11,10,12,99,6,Pâtisserie,Plaque à biscuits,2510
2022-4,3,20,45,5,Cuisson,Plat de cuisson,2511
2022-4,4,15,45,3,Rangement et organisation,Boîte à pain,2511
2022-4,5,40,45,2,Appareils électroménagers,Mixeur,2511
2022-4,7,5,45,8,Mesure et minuterie,Tasse à mesurer,2511
2022-4,5,4,45,1,Ustensiles de base,Cuillère en bois,2511
2022-4,8,20,81,9,Bar et vin,Décanteur,2512
2022-4,5,3,81,8,Mesure et minuterie,Cuillère à mesurer,2512
2022-4,3,15,81,6,Pâtisserie,Moule à gâteau,2512
2022-4,8,40,81,2,Appareils électroménagers,Mixeur,2512
2022-4,3,20,81,3,Rangement et organisation,Rack à épices,2512
2022-4,10,10,81,3,Rangement et organisation,Boîte à thé,2512
2022-4,6,10,81,10,Linge de cuisine,Tablier,2512
2022-1,3,15,52,6,Pâtisserie,Moule à gâteau,2513
2022-1,6,40,52,2,Appareils électroménagers,Mixeur,2513
2022-1,4,5,52,6,Pâtisserie,Pinceau à pâtisserie,2513
2022-1,8,7,52,8,Mesure et minuterie,Minuteur,2513
2022-1,1,4,52,10,Linge de cuisine,Serviette de table,2513
2022-1,6,20,52,6,Pâtisserie,Fouet électrique,2513
2022-1,9,10,52,3,Rangement et organisation,Porte-ustensiles,2513
2022-1,7,15,52,9,Bar et vin,Seau à glace,2513
2022-6,1,15,4,6,Pâtisserie,Moule à gâteau,2514
2022-11,4,10,53,9,Bar et vin,Ouvre-bouteille,2515
2022-11,3,18,53,7,Couteaux et planches à découper,Planche à découper en bois,2515
2022-11,9,10,53,7,Couteaux et planches à découper,Planche à découper en plastique,2515
2022-3,10,18,33,7,Couteaux et planches à découper,Planche à découper en bois,2516
2022-3,8,10,33,7,Couteaux et planches à découper,Planche à découper en plastique,2516
2022-3,4,18,33,7,Couteaux et planches à découper,Planche à découper en bois,2516
2022-3,4,6,33,1,Ustensiles de base,Pince de cuisine,2516
2022-3,10,3,33,4,Vaisselle,Verre,2516
2022-1,1,6,41,10,Linge de cuisine,Manique,2517
2022-1,1,4,41,4,Vaisselle,Tasse,2517
2022-1,3,8,41,8,Mesure et minuterie,Thermomètre de cuisine,2517
2022-1,3,25,30,2,Appareils électroménagers,Grille-pain,2518
2022-1,4,7,30,10,Linge de cuisine,Gant de cuisine,2518
2022-1,2,3,30,8,Mesure et minuterie,Cuillère à mesurer,2518
2022-1,9,10,30,7,Couteaux et planches à découper,Planche à découper en plastique,2518
2022-1,10,20,30,9,Bar et vin,Décanteur,2518
2022-11,4,5,71,6,Pâtisserie,Pinceau à pâtisserie,2519
2022-11,1,4,71,10,Linge de cuisine,Serviette de table,2519
2022-11,4,5,71,6,Pâtisserie,Pinceau à pâtisserie,2519
2022-11,2,10,71,3,Rangement et organisation,Porte-ustensiles,2519
2022-11,7,5,71,1,Ustensiles de base,Spatule,2519
2022-11,3,50,71,2,Appareils électroménagers,Robot culinaire,2519
2022-11,4,10,71,10,Linge de cuisine,Tablier,2519
2022-11,7,10,71,10,Linge de cuisine,Tablier,2519
2022-9,3,2,76,4,Vaisselle,Sous-verre,2520
2022-9,9,40,76,5,Cuisson,Grill,2520
2022-9,4,45,76,2,Appareils électroménagers,Machine à café,2520
2022-12,3,8,39,8,Mesure et minuterie,Thermomètre de cuisine,2521
2022-7,7,45,38,2,Appareils électroménagers,Machine à café,2522
2022-7,8,40,38,5,Cuisson,Grill,2522
2022-1,9,5,102,6,Pâtisserie,Pinceau à pâtisserie,2523
2022-1,3,45,102,2,Appareils électroménagers,Machine à café,2523
2022-1,6,20,102,9,Bar et vin,Décanteur,2523
2022-1,8,6,102,1,Ustensiles de base,Pince de cuisine,2523
2022-1,3,15,102,7,Couteaux et planches à découper,Couteau d'office,2523
2022-1,7,30,102,5,Cuisson,Poêle,2523
2022-1,7,5,102,1,Ustensiles de base,Spatule,2523
2022-1,8,20,54,7,Couteaux et planches à découper,Couteau à pain,2524
2022-1,3,10,54,3,Rangement et organisation,Boîte à thé,2524
2022-1,2,35,54,5,Cuisson,Marmite,2524
2022-1,4,12,54,9,Bar et vin,Tire-bouchon,2524
2022-1,9,3,54,4,Vaisselle,Verre,2524
2022-1,8,20,54,9,Bar et vin,Décanteur,2524
2022-1,8,10,54,10,Linge de cuisine,Tablier,2524
2022-1,3,4,54,4,Vaisselle,Tasse,2524
2022-4,2,10,6,10,Linge de cuisine,Tablier,2525
2022-4,4,20,6,5,Cuisson,Plat de cuisson,2525
2022-4,7,15,6,7,Couteaux et planches à découper,Couteau d'office,2525
2022-4,7,4,6,1,Ustensiles de base,Cuillère en bois,2525
2022-4,9,10,6,9,Bar et vin,Ouvre-bouteille,2525
2022-4,5,10,6,1,Ustensiles de base,Presse-ail,2525
2022-11,5,12,1,9,Bar et vin,Tire-bouchon,2526
2022-11,1,12,1,3,Rangement et organisation,Pot à couverts,2526
2022-11,8,18,1,7,Couteaux et planches à découper,Planche à découper en bois,2526
2022-11,9,15,1,6,Pâtisserie,Moule à gâteau,2526
2022-11,4,12,1,3,Rangement et organisation,Pot à couverts,2526
2022-11,6,7,1,10,Linge de cuisine,Gant de cuisine,2526
2022-11,9,25,1,7,Couteaux et planches à découper,Couteau de chef,2526
2022-11,7,50,1,2,Appareils électroménagers,Robot culinaire,2526
2022-2,1,40,55,5,Cuisson,Grill,2527
2022-2,3,4,55,4,Vaisselle,Tasse,2527
2022-2,3,5,55,8,Mesure et minuterie,Tasse à mesurer,2527
2022-2,2,30,55,2,Appareils électroménagers,Bouilloire,2527
2022-2,1,10,55,7,Couteaux et planches à découper,Planche à découper en plastique,2527
2022-2,4,25,55,7,Couteaux et planches à découper,Couteau de chef,2527
2022-2,1,3,55,4,Vaisselle,Verre,2527
2022-2,8,40,55,2,Appareils électroménagers,Mixeur,2527
2022-12,9,40,60,5,Cuisson,Grill,2528
2022-12,8,12,60,9,Bar et vin,Tire-bouchon,2528
2022-12,10,10,60,10,Linge de cuisine,Tablier,2528
2022-12,1,6,60,10,Linge de cuisine,Manique,2528
2022-12,10,12,60,9,Bar et vin,Tire-bouchon,2528
2022-7,7,15,23,6,Pâtisserie,Moule à gâteau,2529
2022-7,6,15,23,6,Pâtisserie,Moule à gâteau,2529
2022-7,1,3,23,4,Vaisselle,Verre,2529
2022-7,5,15,23,3,Rangement et organisation,Boîte à pain,2529
2022-7,6,8,23,8,Mesure et minuterie,Thermomètre de cuisine,2529
2022-5,2,20,76,3,Rangement et organisation,Rack à épices,2530
2022-5,7,3,76,1,Ustensiles de base,Fouet,2530
2022-11,5,5,81,6,Pâtisserie,Pinceau à pâtisserie,2531
2022-11,2,30,81,2,Appareils électroménagers,Bouilloire,2531
2022-11,4,7,81,10,Linge de cuisine,Gant de cuisine,2531
2022-11,7,3,81,8,Mesure et minuterie,Cuillère à mesurer,2531
2022-11,4,15,81,9,Bar et vin,Seau à glace,2531
2022-11,5,6,81,1,Ustensiles de base,Pince de cuisine,2531
2022-8,2,10,44,7,Couteaux et planches à découper,Planche à découper en plastique,2532
2022-1,10,45,100,2,Appareils électroménagers,Machine à café,2533
2022-1,10,20,100,5,Cuisson,Plat de cuisson,2533
2022-1,3,8,100,4,Vaisselle,Assiette,2533
2022-1,7,20,100,8,Mesure et minuterie,Balance de cuisine,2533
2022-1,4,7,100,10,Linge de cuisine,Gant de cuisine,2533
2022-1,4,25,100,7,Couteaux et planches à découper,Couteau de chef,2533
2022-1,7,3,100,4,Vaisselle,Verre,2533
2022-1,4,8,100,9,Bar et vin,Verre à vin,2533
2022-12,7,2,15,4,Vaisselle,Sous-verre,2534
2022-12,10,45,15,2,Appareils électroménagers,Machine à café,2534
2022-12,9,10,15,1,Ustensiles de base,Presse-ail,2534
2022-12,1,20,15,6,Pâtisserie,Fouet électrique,2534
2022-12,1,5,15,6,Pâtisserie,Pinceau à pâtisserie,2534
2022-12,3,3,15,4,Vaisselle,Verre,2534
2022-12,7,10,15,7,Couteaux et planches à découper,Planche à découper en plastique,2534
2022-12,3,30,15,5,Cuisson,Poêle,2534
2022-6,2,5,94,6,Pâtisserie,Pinceau à pâtisserie,2535
2022-6,5,10,94,3,Rangement et organisation,Boîte à thé,2535
2022-6,1,20,94,7,Couteaux et planches à découper,Couteau à pain,2535
2022-6,8,5,94,4,Vaisselle,Bol,2535
2022-6,4,20,94,7,Couteaux et planches à découper,Couteau à pain,2535
2022-8,5,20,68,5,Cuisson,Plat de cuisson,2536
2022-8,7,20,68,8,Mesure et minuterie,Balance de cuisine,2536
2022-8,8,20,68,9,Bar et vin,Décanteur,2536
2022-8,9,4,68,4,Vaisselle,Tasse,2536
2022-8,3,15,68,7,Couteaux et planches à découper,Couteau d'office,2536
2022-8,8,10,68,3,Rangement et organisation,Porte-ustensiles,2536
2022-8,8,3,68,1,Ustensiles de base,Fouet,2536
2022-8,3,5,68,8,Mesure et minuterie,Tasse à mesurer,2536
2022-10,4,20,31,3,Rangement et organisation,Rack à épices,2537
2022-10,7,6,31,1,Ustensiles de base,Pince de cuisine,2537
2022-10,1,12,31,9,Bar et vin,Tire-bouchon,2537
2022-10,2,2,31,4,Vaisselle,Sous-verre,2537
2022-10,5,35,31,5,Cuisson,Marmite,2537
2022-10,4,3,31,8,Mesure et minuterie,Cuillère à mesurer,2537
2022-1,6,15,30,3,Rangement et organisation,Boîte à pain,2538
2022-1,2,20,30,6,Pâtisserie,Fouet électrique,2538
2022-8,7,15,39,3,Rangement et organisation,Boîte à pain,2539
2022-8,5,10,39,3,Rangement et organisation,Boîte à thé,2539
2022-8,9,4,39,10,Linge de cuisine,Serviette de table,2539
2022-8,2,25,39,2,Appareils électroménagers,Grille-pain,2539
2022-8,9,7,39,8,Mesure et minuterie,Minuteur,2539
2022-9,5,6,1,10,Linge de cuisine,Manique,2540
2022-9,2,5,1,10,Linge de cuisine,Torchon,2540
2022-9,2,30,1,2,Appareils électroménagers,Bouilloire,2540
2022-9,7,20,1,5,Cuisson,Plat de cuisson,2540
2022-9,10,40,1,2,Appareils électroménagers,Mixeur,2540
2022-9,3,4,1,4,Vaisselle,Tasse,2540
2022-6,8,3,104,1,Ustensiles de base,Fouet,2541
2022-6,5,10,104,7,Couteaux et planches à découper,Planche à découper en plastique,2541
2022-6,9,3,104,4,Vaisselle,Verre,2541
2022-6,6,8,104,9,Bar et vin,Verre à vin,2541
2022-6,5,5,104,8,Mesure et minuterie,Tasse à mesurer,2541
2022-6,1,15,104,9,Bar et vin,Seau à glace,2541
2022-6,2,10,104,10,Linge de cuisine,Tablier,2541
2022-5,5,4,58,1,Ustensiles de base,Cuillère en bois,2542
2022-10,7,3,77,4,Vaisselle,Verre,2543
2022-10,2,12,77,9,Bar et vin,Tire-bouchon,2543
2022-10,7,15,77,6,Pâtisserie,Moule à gâteau,2543
2022-10,3,10,77,3,Rangement et organisation,Porte-ustensiles,2543
2022-10,7,10,77,3,Rangement et organisation,Boîte à thé,2543
2022-5,8,4,37,1,Ustensiles de base,Cuillère en bois,2544
2022-5,1,15,37,3,Rangement et organisation,Boîte à pain,2544
2022-5,4,10,37,7,Couteaux et planches à découper,Planche à découper en plastique,2544
2022-5,10,12,37,9,Bar et vin,Tire-bouchon,2544
2022-5,5,15,37,7,Couteaux et planches à découper,Couteau d'office,2544
2022-5,8,10,37,9,Bar et vin,Ouvre-bouteille,2544
2022-5,8,6,37,1,Ustensiles de base,Pince de cuisine,2544
2022-12,2,5,71,6,Pâtisserie,Pinceau à pâtisserie,2545
2022-12,2,15,71,7,Couteaux et planches à découper,Couteau d'office,2545
2022-12,5,7,71,8,Mesure et minuterie,Minuteur,2545
2022-3,10,10,85,1,Ustensiles de base,Presse-ail,2546
2022-3,2,45,85,2,Appareils électroménagers,Machine à café,2546
2022-3,3,12,85,6,Pâtisserie,Plaque à biscuits,2546
2022-3,4,20,85,9,Bar et vin,Décanteur,2546
2022-3,2,45,85,2,Appareils électroménagers,Machine à café,2546
2022-3,9,12,85,6,Pâtisserie,Plaque à biscuits,2546
2022-6,4,10,100,3,Rangement et organisation,Boîte à thé,2547
2022-6,5,8,100,4,Vaisselle,Assiette,2547
2022-6,8,20,100,8,Mesure et minuterie,Balance de cuisine,2547
2022-6,7,10,100,10,Linge de cuisine,Tablier,2547
2022-6,10,7,100,8,Mesure et minuterie,Minuteur,2547
2022-10,9,5,2,4,Vaisselle,Bol,2548
2022-10,8,6,2,10,Linge de cuisine,Manique,2548
2022-9,10,4,23,4,Vaisselle,Tasse,2549
2022-9,7,5,23,6,Pâtisserie,Pinceau à pâtisserie,2549
2022-9,10,7,23,8,Mesure et minuterie,Minuteur,2549
2022-9,9,10,23,10,Linge de cuisine,Tablier,2549
2022-9,8,25,23,5,Cuisson,Casserole,2549
2022-9,1,4,23,10,Linge de cuisine,Serviette de table,2549
2022-9,8,12,23,3,Rangement et organisation,Pot à couverts,2549
2022-2,4,5,68,1,Ustensiles de base,Spatule,2550
2022-4,8,30,7,2,Appareils électroménagers,Bouilloire,2551
2022-4,3,18,7,7,Couteaux et planches à découper,Planche à découper en bois,2551
2022-4,2,4,7,1,Ustensiles de base,Cuillère en bois,2551
2022-4,3,20,7,5,Cuisson,Plat de cuisson,2551
2022-12,2,20,9,7,Couteaux et planches à découper,Couteau à pain,2552
2022-12,7,15,9,7,Couteaux et planches à découper,Couteau d'office,2552
2022-12,2,15,9,9,Bar et vin,Seau à glace,2552
2022-12,1,12,9,3,Rangement et organisation,Pot à couverts,2552
2022-12,5,10,9,3,Rangement et organisation,Boîte à thé,2552
2022-12,8,5,9,6,Pâtisserie,Pinceau à pâtisserie,2552
